id,Concorda,DRs,Cidade,serie,Idade,etapa,Sexo,Cor_da_pele,Escala_1_1,Escala_1_2,Escala_1_3,Escala_1_4,Escala_1_5,Escala_1_6,Escala_1_7,Escala_1_8,Escala_1_9,Escala_2_1,Escala_2_2,Escala_2_3,Escala_2_4,Escala_2_5,Escala_2_6,Escala_2_7,Escala_2_8,Escala_2_9,Escala_2_10,Escala_2_11,Escala_2_12,Escala_2_13,Escala_2_14,Escala_2_15,Escala_2_16,Escala_3_1,Escala_3_2,Escala_3_3,Escala_3_4,Escala_3_5,Escala_3_6,Escala_3_7,Escala_3_8,Escala_4_1,Escala_4_2,Escala_4_3,Escala_4_4,Escala_4_5,Escala_4_6,Escala_4_7,Escala_4_8,Escala_4_9,Escala_5_1,Escala_5_2,Escala_5_3,Escala_5_4,Escala_5_5,Escala_5_6,Escala_5_7,Escala_6_1,Escala_6_2,Escala_6_3,Escala_6_4,Escala_6_5,Escala_6_6,Escala_6_7,Escala_6_8,Escala_7_1,Escala_7_2,Escala_7_3,Escala_7_4,Escala_7_5,Escala_7_6,Escala_7_7,Escala_7_8,Escala_7_9,Escala_7_10,Escala_7_11,Escala_7_12,Escala_7_13,Escala_7_14,Escala_7_15,Escala_7_16,Escala_7_17,Escala_7_18,Escala_7_19,Escala_7_20,Escala_7_21,Escala_7_22,Escala_8_1,Escala_8_2,Escala_8_3,Escala_8_4,Escala_9_1,Escala_9_2,Escala_9_3,Escala_9_4,Escala_9_5,Escala_9_6,Escala_9_7,Escala_9_8,Escala_9_9,Escala_10_1,Escala_10_2,Escala_10_3,Escala_10_4,Escala_10_5,Escala_10_6,Escala_11_1,Escala_11_2,Escala_11_3,Escala_11_4,Escala_11_5,Violencia_redes,Violenc_escolas,Renda,Redes_sociais,Frequencia_Redes,Tempo_Gasto_Redes,Redes_utilizadas_1,Uso_de_celular,Finalidade_celular_1,Finalidade_celular_2,Finalidade_celular_3,Finalidade_celular_4,Finalidade_celular_5,Finalidade_celular_5_TEXT,F1_escala3,F2_escala3,F1_Escala_4,F2_EScala_4,F3_Escala_4,Maioria_Sexual,Minoria_Sexual,Minoria_Física,PCDs,Maioria_racial,Minoria_racial,Rico,Pobre,Maioria_religiosa,Minoria_religiosa,F1_Escala_9,F2_Escala_9,cor_da_pele,E1_ameacas,E2_situacoes_estresse,E5_disc_pessoal,E6_locais,E7_soma_pertenca,E8_qualid_relacoes,E9_trat_desig_grupos,E10_est_emoc_neg,E11_satisf_vida,E3_4_agentes,E2_6_contextos,E8_9_grupal,E5_10_11_individ,idade_outliers
1613,1,6,Neópolis,2,15,1º A,masculino,branco,2,4,2,3,5,3,1,3,1,2,1,1,2,1,1,1,3,1,1,1,3,3,1,1,1,2,4,1,2,3,4,1,3,5,1,4,3,3,2,1,1,1,1,2,1,1,1,2,2,2,4,4,3,2,4,4,4,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,3,3,2,5,5,5,5,4,4,3,3,4,1,2,1,1,1,1,3,4,2,5,5,2,,2,1,5,3,1,2,,,1,1,,,2.4,4,3.75,1,1.5,2,0,1,0,1,0,0,1,1,0,3.833333333,1,1,2.666666667,1.5,1.428571429,3.375,6,2.75,4.222222222,1.166666667,3.8,2.375,2.125,3.769230769,2.131746032,1
1614,1,6,Neópolis,2,16,1ºA,feminino,branco,3,4,2,2,2,3,2,2,3,3,2,2,2,2,1,1,2,1,1,1,3,3,2,2,2,1,4,2,3,4,2,1,4,4,1,4,3,4,2,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,4,2,4,4,5,5,5,5,3,5,3,2,5,1,3,3,3,3,2,3,4,4,3,2,2,,2,1,5,4,1,1,,,,1,,,2.2,4,3.75,1,1.5,2,1,1,0,1,0,0,1,1,1,3.833333333,1,1,2.555555556,1.875,1.428571429,1.5,8,3.5,4.222222222,2.5,3.2,2.375,1.75,4,2.376190476,1
1615,1,6,Neópolis,2,15,1º,feminino,pardo,3,3,3,2,4,3,4,3,5,3,1,2,1,1,1,1,3,1,1,1,2,1,1,1,3,2,4,2,3,3,2,2,4,4,1,2,2,4,1,1,1,1,1,1,3,1,1,2,2,3,2,2,2,1,1,4,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,4,3,3,3,5,5,5,5,4,5,5,4,5,2,3,4,2,2,3,2,4,3,3,2,1,Importunação sexual vinda de um maior de idade que eu nunca vi na vida,2,1,4,2,1,1,,1,1,1,,,2.4,4,3.5,1,1,1,1,1,0,0,1,0,1,0,1,4.666666667,1,2,3.333333333,1.5,1.571428571,2.25,6,3.25,4.777777778,2.666666667,2.8,2.1875,1.75,4.307692308,2.346031746,1
1616,1,6,Neópolis,2,15,1º B,masculino,pardo,4,4,1,1,5,3,5,4,4,2,1,1,3,4,1,1,3,1,1,2,5,4,2,1,5,2,3,1,3,5,5,1,4,5,4,3,1,2,1,3,1,5,2,2,1,1,1,2,1,1,1,1,2,1,3,5,5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,1,3,4,5,2,5,2,1,5,4,1,4,1,2,1,1,1,5,5,4,3,2,,2,1,4,4,1,1,,,,1,,,3.2,4,3.75,4,1,2,0,1,0,0,1,0,1,0,0,3.333333333,2.333333333,2,3.444444444,2.3125,1.428571429,2.375,5,1.5,3.444444444,1.666666667,3.6,2.9375,2.333333333,2.846153846,2.231746032,1
1617,1,6,Neópolis,2,15,1º B,masculino,branco,5,5,1,,2,2,3,2,1,3,1,3,3,5,2,4,2,4,3,5,,4,3,3,2,3,4,3,5,4,5,4,4,3,4,4,3,4,4,4,3,4,3,3,4,1,1,1,2,4,4,5,4,4,4,4,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,5,1,5,5,1,1,,1,,1,,,4.2,3.666666667,3.5,4,3.5,2,0,0,0,1,0,0,0,1,0,,,1,2.625,,2.142857143,4.25,4,2.25,,,,3.8125,3.52173913,2.25,2.142857143,1
1618,1,6,Neópolis,2,16,1º B,feminino,branco,5,4,2,2,2,3,3,,2,2,1,1,2,3,1,1,5,1,1,1,1,,1,1,1,1,5,1,3,3,3,1,5,4,1,4,1,4,5,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,4,4,4,5,4,5,5,4,4,4,4,3,1,3,2,1,3,1,3,4,5,3,5,2,,,1,5,4,,1,1,,1,1,,,2.2,5,4.25,1,4,2,1,1,0,1,0,0,1,1,0,4,1.333333333,1,2.875,,1,1.375,7,4,4.222222222,1.833333333,4,2.625,1.47826087,4.153846154,2.277777778,1
1619,1,6,Neópolis,2,16,1ºB,feminino,pardo,4,4,1,2,1,3,3,3,1,4,1,3,2,4,4,4,2,2,1,2,3,2,2,1,3,3,4,3,4,5,4,4,5,4,4,5,1,5,5,1,1,1,1,1,1,1,1,2,4,3,4,4,2,2,2,4,4,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3,2,2,2,2,5,5,4,3,,1,2,2,2,3,5,2,3,1,3,4,4,2,2,2,,4,1,5,5,1,1,1,1,,1,,,4,4,4.75,2,3,1,1,1,0,0,1,0,1,1,0,,1.333333333,2,2.444444444,2.5,1.571428571,3.125,6,2.25,3,2.666666667,3,3.375,2.708333333,2.75,2.412698413,1
1620,1,6,Neópolis,2,16,1ºB,feminino,pardo,1,4,2,3,3,4,2,3,1,3,3,1,1,1,1,1,4,1,1,1,3,1,4,1,1,2,5,2,4,4,5,3,4,4,3,3,3,4,1,3,1,3,1,3,1,1,3,3,3,2,1,4,1,2,3,4,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,3,3,2,1,3,5,5,2,2,3,2,2,1,4,2,3,3,5,3,2,2,3,1,2,,1,,4,3,1,,,1,,,,,3.6,4.333333333,3.5,3,1,0,1,1,0,0,1,0,1,1,0,2,1.666666667,2,2.555555556,1.75,2.142857143,2.625,5,2.25,2.777777778,3,2.2,3.125,2.041666667,2.615384615,2.447619048,1
1621,1,6,Neópolis,2,15,1º B,masculino,branco,4,4,2,3,2,3,2,2,5,3,1,2,2,2,1,1,4,1,1,1,2,5,2,3,3,2,5,1,4,4,5,1,5,3,1,5,4,5,2,1,1,1,1,1,1,1,1,1,2,2,4,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2,2,3,5,5,5,5,5,3,5,5,2,2,1,2,2,1,1,1,4,4,3,2,2,2,,2,1,4,1,1,2,,1,1,1,,,3.2,5,3.75,1,1.5,2,0,1,0,1,0,0,1,0,1,3.666666667,1,1,3,2.125,1.142857143,1.625,6,3,4.111111111,1.333333333,3,2.8125,1.958333333,3.769230769,1.825396825,1
1622,1,6,Neópolis,2,15,1º B,masculino,preto,1,2,5,3,2,3,2,5,3,1,1,3,3,1,3,5,5,1,1,4,5,1,4,1,2,1,5,1,5,3,5,3,5,4,3,5,1,5,3,1,2,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,3,4,1,1,3,5,4,5,4,2,3,1,1,1,3,3,1,1,3,2,3,5,5,2,,2,1,5,2,1,2,,,,1,,,3.4,5,4.75,1.666666667,2.5,2,0,1,1,0,1,0,1,1,0,2.666666667,2,3,2.888888889,2.5625,1,2,7,2.25,3.111111111,1.666666667,3.6,3,2.375,2.846153846,2.088888889,1
1623,1,6,Neópolis,2,16,1ºB,masculino,preto,2,5,1,3,2,2,1,1,1,2,1,1,1,4,1,1,2,1,1,1,1,2,1,1,1,4,5,2,5,5,5,2,5,5,1,5,2,5,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,5,4,5,4,5,5,5,5,5,5,4,5,4,1,2,3,1,1,1,3,4,4,3,2,2,,4,1,5,4,,1,,1,,1,,,4.2,4.666666667,4.75,1,3,1,0,1,0,0,1,0,1,1,0,4.666666667,1,3,2,1.375,1,1,5,4.5,4.777777778,1.5,3.2,3.375,1.25,4.692307692,1.9,1
1624,1,6,Neópolis,2,15,1ºB,masculino,pardo,4,5,2,1,1,1,2,1,1,2,3,1,3,5,4,5,2,4,1,1,5,5,5,3,4,2,3,3,1,1,5,3,5,5,5,5,4,1,1,3,1,5,1,4,1,1,1,5,5,5,3,1,1,,4,4,5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,,,,,5,1,1,5,5,2,3,5,5,1,1,1,1,1,1,5,5,5,4,4,1,Assédio,2,1,5,5,1,2,,,,1,,,2.4,3.666666667,3.25,4.333333333,1,2,0,1,0,0,1,0,1,1,0,4.166666667,3.666666667,2,2,3.3125,2.571428571,3.285714286,6,,3.555555556,1,4.6,3.25,3.304347826,3.555555556,2.723809524,1
1625,1,6,Neópolis,2,14,1ºB,masculino,pardo,2,4,1,2,2,2,1,2,4,3,1,1,1,3,1,1,5,1,1,1,2,1,1,1,1,5,5,1,5,5,5,2,2,5,1,5,2,4,3,3,3,3,1,2,3,4,5,3,1,3,2,1,2,3,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,5,5,1,4,3,2,5,4,3,2,1,1,2,3,4,5,5,1,2,3,4,5,2,,1,1,5,3,1,2,,,,1,,,4.4,4,4.5,2.333333333,3,1,0,0,0,0,1,0,0,0,0,2.666666667,3,2,2.222222222,1.5625,2.714285714,2.375,2,5,2.777777778,3.333333333,3,3.4375,1.833333333,3.461538462,3.015873016,1
1626,1,6,Neópolis,2,16,1ºB,feminino,,4,3,4,3,1,3,2,4,1,3,1,1,3,1,1,4,5,1,1,2,2,3,1,4,3,1,5,2,4,4,3,3,4,3,1,4,5,5,3,2,1,1,3,1,1,1,1,1,1,5,2,2,2,5,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,3,5,4,4,5,5,5,5,5,4,1,5,4,1,3,3,3,5,5,4,4,2,,1,1,2,2,1,1,,1,,1,,,3,4.333333333,3.25,1.333333333,2,0,1,0,0,0,0,0,0,0,1,4.833333333,1.666666667,,2.777777778,2.25,1.285714286,3.125,2,2.75,4.666666667,2.833333333,4.2,2.875,2.541666667,4.076923077,2.773015873,1
1627,1,6,Neópolis,2,15,1ºB,feminino,branco,4,4,2,4,4,3,2,5,3,4,3,4,3,4,2,4,5,2,2,5,5,3,5,3,4,4,3,5,5,5,4,4,4,4,4,4,5,3,2,4,1,3,2,1,1,1,1,1,3,4,2,3,1,1,4,1,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,4,4,5,4,5,3,3,2,1,4,2,3,3,4,5,2,1,1,2,3,1,1,"Nenhuma, apenas discurso de ódio que não faz tanta diferença já que se tornou algo normal hoje em dia.",1,1,5,5,1,1,,1,,,,,4.4,2.666666667,3,3.666666667,1.5,1,1,1,0,1,0,0,1,0,0,2.833333333,1.333333333,1,3.444444444,3.625,1.428571429,2.5,5,2.25,3.444444444,3.166666667,1.6,3.8125,3.25,3.076923077,2.065079365,1
1628,1,6,Neópolis,2,15,1ºB,feminino,branco,4,4,2,4,2,3,2,3,3,3,4,1,3,2,1,3,5,1,1,2,1,4,3,3,1,3,2,3,4,2,5,1,3,3,1,5,3,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,3,4,5,4,5,5,5,4,4,5,3,2,1,2,3,3,3,2,2,2,3,4,4,2,,1,1,5,4,1,2,,1,1,1,,,3,2.666666667,3.25,1,1,1,1,1,0,1,0,0,1,0,0,3.666666667,1,1,3,2.375,1.285714286,1.25,5,4,4.111111111,2.333333333,3,2.4375,2,4.076923077,2.206349206,1
1629,1,6,Neópolis,2,15,1B,feminino,pardo,2,4,3,3,3,3,2,4,2,3,2,1,2,1,1,1,4,1,1,1,2,2,1,3,2,4,4,2,3,3,1,2,5,3,1,2,3,3,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,4,4,5,5,5,5,5,5,5,5,3,2,3,4,4,4,4,3,4,3,2,2,1,"Apelidos sem graça, por conta do meu sinal.",2,1,5,4,1,1,,,1,1,,,2.6,4.333333333,2.75,1,1.5,0,1,1,0,0,1,0,0,0,0,4.666666667,1,2,2.888888889,1.75,1.285714286,1.5,3,3.75,4.777777778,3.5,2.8,2.375,1.666666667,4.461538462,2.528571429,1
1630,1,6,Neópolis,2,18,1b,feminino,pardo,2,3,3,5,3,3,4,4,2,3,1,2,1,3,1,1,3,1,1,1,1,3,2,1,1,2,2,1,4,3,3,2,5,5,2,4,1,5,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,4,2,3,5,5,5,5,5,5,1,5,5,5,1,5,2,2,1,3,3,3,3,4,1,2,,1,1,5,3,1,2,1,1,1,1,,,2.8,4,4.75,1.333333333,1.5,1,1,1,0,0,1,0,1,0,1,4.333333333,1,2,3.222222222,1.625,1.142857143,1,6,3.5,4.555555556,2.333333333,2.8,2.4375,1.416666667,4.230769231,2.092063492,1
1631,1,6,Neópolis,2,15,1B,masculino,pardo,3,4,1,2,2,2,1,2,3,2,3,1,2,2,1,1,4,1,1,1,2,1,1,2,3,1,4,2,5,1,5,1,5,5,1,5,1,5,3,1,1,3,1,1,1,1,1,2,2,4,1,1,1,1,1,1,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,5,5,5,5,5,5,5,5,4,2,3,4,2,1,1,2,1,1,1,4,3,5,5,4,2,,2,1,5,4,1,1,1,1,1,1,,,2.6,4.333333333,5,1.666666667,2,3,0,1,0,0,1,0,1,1,0,3.333333333,1,2,2.222222222,1.75,1.285714286,1.625,7,5,3.888888889,1.166666667,4.2,2.75,1.708333333,4.230769231,2.217460317,1
1632,1,6,Neópolis,2,15,1B,feminino,pardo,3,5,1,4,1,3,1,2,1,4,2,1,2,3,1,2,2,1,1,1,2,5,1,1,1,1,5,1,4,4,5,1,4,5,1,5,1,5,5,1,3,1,1,3,1,1,3,2,2,1,4,3,3,1,1,1,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,5,4,4,3,4,5,5,5,4,5,4,3,4,5,5,4,2,4,4,3,2,3,4,3,1,"Assédio, humilhação, intimidada, agredida e excluida",1,1,5,5,1,1,,,,1,,,3,4.666666667,5,1,4,0,1,1,0,0,1,0,1,0,1,4,1,2,2.333333333,1.875,1.857142857,2.25,5,4,4.333333333,4,3,2.9375,2,4.230769231,2.952380952,1
1633,1,6,Neópolis,2,16,1ano,masculino,pardo,2,3,3,3,2,2,3,2,1,3,1,1,2,4,1,3,5,1,1,1,5,2,3,3,2,1,3,2,3,3,5,2,3,4,1,4,2,5,3,1,2,1,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,3,3,5,5,2,4,5,2,5,5,4,3,1,4,4,2,2,1,2,4,2,3,2,2,,1,1,4,1,1,2,,,,1,,,2.8,3.333333333,4.25,1,2.5,2,0,1,0,0,1,0,0,0,1,4,2.333333333,2,2.333333333,2.375,1.714285714,1.625,5,3.75,3.888888889,2.333333333,2.6,2.5,2.125,3.846153846,2.215873016,1
1634,1,6,Neópolis,2,14,1c,feminino,branco,1,4,5,2,2,2,2,2,2,2,1,1,1,2,1,1,5,1,1,1,1,2,1,1,1,1,5,1,5,3,1,1,5,5,1,5,1,5,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,4,5,5,5,5,5,5,5,5,5,5,4,2,1,4,2,2,1,3,4,3,4,2,2,,1,1,5,5,1,2,,,,1,,,2.2,5,5,1,1.5,1,1,1,0,1,0,0,1,1,0,4.833333333,1,1,2.444444444,1.4375,1,1.375,6,4.5,4.888888889,2,3.2,2.4375,1.416666667,4.769230769,2.066666667,1
1635,1,6,Neópolis,2,15,1c,masculino,preto,,,,,,,,,,3,1,1,3,3,1,1,4,1,1,1,2,1,2,1,2,1,3,4,4,4,4,1,5,3,2,3,4,5,2,2,,3,1,2,3,2,1,3,2,1,2,1,2,2,3,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,2,1,1,1,4,3,2,5,1,2,3,4,1,2,3,4,5,,1,2,3,4,5,2,,,1,5,5,1,1,1,1,1,1,1,,2.8,3.333333333,3.25,2.333333333,,1,0,1,1,0,1,1,0,0,0,2.666666667,3,3,,1.75,2,1.75,5,1.25,2.777777778,,3,3,1.75,2.307692308,2.5,1
1636,1,6,Neópolis,2,16,1ano,feminino,preto,3,4,2,3,3,3,1,3,3,2,1,,2,2,,1,2,1,1,,,4,,3,,,3,,,,3,,4,2,3,4,2,4,4,4,4,4,1,1,1,1,1,1,1,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,3,4,4,1,5,5,5,4,5,4,4,4,1,5,2,3,4,1,2,4,4,3,4,2,,,1,5,5,1,1,,1,,,,,,,3.5,3.666666667,4,1,1,0,0,0,1,0,1,0,0,3.666666667,1,3,2.777777778,,1,,4,3.75,4.111111111,2.666666667,3.4,3.363636364,1.9,4,2.355555556,1
1637,1,6,Neópolis,2,15,1 ano,feminino,branco,,4,1,1,1,3,3,5,3,5,1,2,5,5,1,2,1,2,1,1,3,5,1,1,4,1,5,3,5,5,2,2,5,5,1,3,1,5,2,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,1,3,5,3,3,5,5,3,5,5,3,1,1,3,3,2,3,2,,5,5,3,4,2,,1,1,5,3,1,1,,1,,1,,,3,4.333333333,4.5,1.666666667,2,1,1,1,0,1,0,0,1,1,0,3.333333333,1.666666667,1,2.625,2.5,1.285714286,1,6,3,3.666666667,2.333333333,,2.875,2,3.461538462,1.80952381,1
1638,1,6,Neópolis,2,15,1 ano,feminino,preto,2,4,1,2,2,3,2,2,2,5,1,1,1,3,1,1,4,1,1,1,3,4,3,5,1,2,5,1,3,3,1,2,5,5,1,5,2,5,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,3,1,3,5,3,3,5,5,3,5,5,3,1,1,3,3,1,3,2,5,5,4,2,4,2,,1,1,5,5,1,1,,1,,1,,,2.2,5,4.75,1.333333333,1.5,1,1,1,0,0,1,0,1,1,0,3.333333333,1.666666667,3,2.222222222,2.25,1.285714286,1,6,3,3.666666667,2.166666667,4,2.5625,1.833333333,3.461538462,2.484126984,1
1639,1,6,Neópolis,2,15,1C,feminino,branco,2,4,4,,4,3,2,2,3,5,1,4,1,3,1,1,5,1,1,1,3,2,1,1,1,1,5,2,3,1,1,1,5,5,1,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5,3,4,3,5,5,5,5,5,5,3,3,5,5,3,3,5,5,2,3,5,3,3,1,2,,2,1,5,5,1,1,,,1,1,,,1.4,4.666666667,4.5,1,1,0,1,0,0,1,0,0,1,1,0,4.333333333,1,1,3,2,1,1,4,3.75,4.555555556,3.833333333,3,2.0625,1.666666667,4.307692308,2.611111111,1
1640,1,6,Neópolis,2,,,,pardo,2,4,2,2,2,2,2,1,2,5,1,1,1,1,1,1,,1,1,1,3,5,5,1,1,1,5,1,,3,2,1,5,5,1,5,1,5,5,3,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,2,5,4,5,4,3,5,1,2,3,1,2,2,2,1,1,3,4,5,5,5,2,,1,1,5,2,1,2,,1,1,1,,,,5,5,2,3.5,1,0,0,0,0,1,0,1,0,0,3.166666667,1.666666667,2,2.111111111,,1,1.5,3,1.5,3.555555556,1.5,4.4,2.8,1.782608696,2.923076923,2.3,
1641,1,6,Neópolis,2,15,1c,feminino,branco,4,4,3,4,2,3,2,2,1,3,1,1,1,2,1,1,3,1,1,1,2,3,3,2,1,1,5,3,5,2,5,1,5,5,1,3,4,5,1,1,1,2,1,2,1,1,1,1,2,2,3,2,1,1,1,4,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,4,3,3,4,4,5,5,5,5,5,5,4,,5,,3,2,5,3,5,4,5,3,1,Já me senti excluída,2,1,5,4,1,1,,1,,1,,,2.8,4.333333333,3.75,1.333333333,1,1,1,1,0,1,0,0,0,0,1,4.666666667,1.333333333,1,2.777777778,1.6875,1.285714286,2.375,5,3.5,4.666666667,,4,2.8125,1.916666667,4.307692308,2.642857143,1
1642,1,6,Neópolis,2,14,1c,feminino,pardo,3,4,2,2,2,3,2,5,1,3,2,1,1,1,1,1,5,1,1,2,2,3,2,1,3,2,4,4,2,3,3,2,5,4,2,4,4,5,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,3,4,3,4,3,5,5,4,5,2,1,2,2,3,4,2,1,2,2,2,3,1,1,2,,2,1,5,3,1,2,,,,1,,,2.4,3.666666667,3.75,1.333333333,1,0,1,1,0,0,1,0,0,1,0,3,1.666666667,2,2.666666667,1.875,1,1.625,4,3.5,3.444444444,2.333333333,1.8,2.6875,1.791666667,3.461538462,1.711111111,1
1643,1,6,Neópolis,2,,,,pardo,5,4,1,2,2,2,1,1,2,3,4,2,2,1,1,2,3,1,1,1,3,2,2,1,3,4,1,4,1,1,5,1,4,5,1,5,2,4,4,3,2,4,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,5,3,2,5,5,5,1,5,1,4,5,2,1,1,2,5,2,1,2,1,5,4,2,,,,1,1,,,,,,1,,,2.4,2.333333333,4.5,2.666666667,3,0,1,0,0,0,1,0,0,0,0,3,1,2,2.222222222,2,1,1.375,2,2.75,3.666666667,2.166666667,2.6,2.9375,1.791666667,3.384615385,1.922222222,
1644,1,6,Neópolis,2,16,1c,masculino,pardo,2,4,1,1,2,2,1,2,1,2,1,1,4,2,1,1,4,1,1,1,2,2,1,2,4,2,2,3,4,4,4,1,4,4,1,4,2,4,1,1,1,1,1,2,1,1,1,1,2,1,3,2,3,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,1,3,3,2,1,3,3,4,4,4,2,2,,2,1,5,2,1,2,,,,,,,3,3,4,1,1,1,0,1,0,0,1,0,1,0,0,,,2,1.777777778,1.875,1.285714286,1.75,4,,,2.166666667,3.4,2.4375,1.833333333,,2.284126984,1
1645,1,6,Neópolis,2,15,1c,masculino,pardo,3,4,1,2,4,3,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,4,1,1,2,1,2,2,4,3,1,5,4,1,5,2,5,3,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,5,1,2,1,5,5,4,4,2,1,5,3,1,2,1,3,5,3,3,4,5,5,4,2,,1,1,5,2,1,1,1,,,,,,2.4,3.333333333,4.5,2.333333333,2.5,0,1,0,0,0,1,0,1,0,1,2.666666667,1.333333333,2,2.222222222,1.375,1,1,4,3,3.333333333,2.5,4.2,2.6875,1.25,3.230769231,2.566666667,1
1646,1,6,Neópolis,2,16,1c,masculino,pardo,5,4,1,2,2,3,2,2,1,3,2,1,3,2,1,3,2,1,1,3,3,3,2,1,4,1,5,3,4,4,5,1,5,4,1,3,3,4,4,1,2,1,1,1,1,1,1,2,4,1,1,1,2,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,2,2,2,1,5,5,5,2,5,2,2,2,1,4,4,2,2,4,3,4,4,2,3,2,,3,1,5,5,1,1,,1,1,1,,,3,4.333333333,3.5,1,3,0,1,0,0,0,1,0,0,1,0,2.333333333,1,2,2.444444444,2.1875,1.571428571,1.375,3,2.75,3.222222222,2.833333333,3.2,2.9375,1.916666667,3.076923077,2.534920635,1
